Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS3035RES200mN2606200E3485400,1,CRS3035RES1000mN2606000E3485000,0,CRS3035RES1000mN2606000E3485000,646843,10,0.9,0.6,3.2,0.2,178339.5,353.2,0.1,3.7,2.4,0,0.3,1.1,0,0,0.8,0.3,0.3,1.1,1.2,2.2,1.5,0.8,1.5,0.3,0,0.2,3.8,17174
CRS3035RES200mN2606200E3485600,1,CRS3035RES1000mN2606000E3485000,0,CRS3035RES1000mN2606000E3485000,646843,14,1.3,0.9,4.5,0.2,249675.3,494.5,0.2,5.2,3.5,0,0.4,1.5,0,0,1.1,0.4,0.4,1.5,1.7,3,2.2,1.1,2.2,0.4,0,0.2,5.4,17174
CRS3035RES200mN2606200E3486800,1,CRS3035RES1000mN2606000E3486000,1,CRS3035RES2000mN2606000E3486000,271381,3,0.3,0.1,1.2,0,53364.4,125,0,1.2,0.5,0,0.2,0.5,0,0,0.1,0.1,0.2,0.2,0.2,0.7,0.5,0.2,0.4,0.4,0,0.3,1.2,1717417253
CRS3035RES200mN2606200E3487000,1,CRS3035RES1000mN2606000E3487000,0,CRS3035RES2000mN2606000E3486000,646853,15,1.4,0.5,5,1,297603.1,616.9,0,5.7,4.3,0,0.7,0.7,0,0,1.4,0.2,0.5,2.2,1.2,3.3,2.2,1.9,0.7,1.4,0,0.7,5.7,17174
CRS3035RES200mN2606200E3487200,1,CRS3035RES1000mN2606000E3487000,0,CRS3035RES2000mN2606000E3486000,646853,2,0.2,0.1,0.7,0.1,39680.4,82.3,0,0.8,0.6,0,0.1,0.1,0,0,0.2,0,0.1,0.3,0.2,0.4,0.3,0.2,0.1,0.2,0,0.1,0.8,17174
CRS3035RES200mN2606200E3489600,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,5,0.7,0.2,1.8,0.3,99708.4,229.9,0.2,1.9,1.4,0.1,0.1,0.3,0.2,0,0.4,0.1,0.1,0.6,0.1,1.2,1.1,0.4,0.5,0.5,0,0.5,2.1,17174
CRS3035RES200mN2606200E3490400,1,CRS3035RES1000mN2606000E3490000,1,CRS3035RES2000mN2606000E3490000,271387,2,0.2,0.1,0.7,0.1,38358,100.8,0,0.8,0.4,0.1,0.1,0.2,0,0,0,0.1,0.1,0.2,0.2,0.2,0.5,0.3,0.4,0,0,0.1,0.8,17174
CRS3035RES200mN2606200E3493400,1,CRS3035RES1000mN2606000E3493000,1,CRS3035RES4000mN2604000E3492000,271397,12,0.3,0.3,3.1,0.8,248140.4,579.3,0,4.3,3.3,0.2,0,0.8,0,0,1.2,0.5,0.9,1,1,2.3,2,1.3,1.3,0.5,0,0.8,4.3,17457
CRS3035RES200mN2606200E3493600,1,CRS3035RES1000mN2606000E3493000,1,CRS3035RES4000mN2604000E3492000,271397,6,0.1,0.1,1.5,0.4,124070.2,289.7,0,2.2,1.7,0.1,0,0.4,0,0,0.6,0.3,0.4,0.5,0.5,1.2,1,0.6,0.6,0.3,0,0.4,2.2,17457
CRS3035RES200mN2606200E3494800,1,CRS3035RES1000mN2606000E3494000,1,CRS3035RES4000mN2604000E3492000,106187,4,0.4,0.1,1.3,0.3,86967.3,187.9,0,1.7,1,0,0.4,0.3,0,0,0,0.2,0.2,0.3,0.2,0.6,0.7,0.6,0.9,0.3,0,0.1,1.7,17457
CRS3035RES200mN2606400E3489400,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,5,0.7,0.2,1.8,0.3,99708.4,229.9,0.2,1.9,1.4,0.1,0.1,0.3,0.2,0,0.4,0.1,0.1,0.6,0.1,1.2,1.1,0.4,0.5,0.5,0,0.5,2.1,17174
CRS3035RES200mN2606400E3493400,1,CRS3035RES1000mN2606000E3493000,1,CRS3035RES4000mN2604000E3492000,271397,8,0.2,0.2,2,0.5,165426.9,386.2,0,2.9,2.2,0.2,0,0.5,0,0,0.8,0.3,0.6,0.7,0.7,1.5,1.4,0.8,0.9,0.3,0,0.5,2.9,17457
CRS3035RES200mN2606400E3493600,1,CRS3035RES1000mN2606000E3493000,1,CRS3035RES4000mN2604000E3492000,271397,4,0.1,0.1,1,0.3,82713.5,193.1,0,1.4,1.1,0.1,0,0.2,0,0,0.4,0.2,0.3,0.3,0.3,0.8,0.7,0.4,0.4,0.2,0,0.3,1.4,17457
CRS3035RES200mN2606400E3494600,1,CRS3035RES1000mN2606000E3494000,1,CRS3035RES4000mN2604000E3492000,106187,4,0.4,0.1,1.3,0.3,86967.3,187.9,0,1.7,1,0,0.4,0.3,0,0,0,0.2,0.2,0.3,0.2,0.6,0.7,0.6,0.9,0.3,0,0.1,1.7,17457
CRS3035RES200mN2606400E3494800,1,CRS3035RES1000mN2606000E3494000,1,CRS3035RES4000mN2604000E3492000,106187,8,0.8,0.2,2.7,0.6,173934.6,375.8,0,3.4,2.1,0,0.7,0.6,0,0,0,0.4,0.4,0.6,0.4,1.3,1.3,1.1,1.9,0.6,0,0.2,3.4,17457
CRS3035RES200mN2606600E3479000,1,CRS3035RES1000mN2606000E3479000,1,CRS3035RES4000mN2604000E3476000,106163,3,0.2,0,1,0.1,55043.7,116.3,0,1,0.6,0,0.1,0.3,0,0,0.2,0.1,0.1,0.2,0.3,0.8,0.5,0.4,0.2,0.2,0,0.1,1,17107
CRS3035RES200mN2606600E3489400,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,1,0.1,0,0.4,0.1,19941.7,46,0,0.4,0.3,0,0,0.1,0,0,0.1,0,0,0.1,0,0.3,0.2,0.1,0.1,0.1,0,0.1,0.4,17174
CRS3035RES200mN2606600E3491800,1,CRS3035RES1000mN2606000E3491000,1,CRS3035RES2000mN2606000E3490000,271387,3,0.2,0.1,1.1,0.1,57537,151.2,0,1.2,0.5,0.2,0.2,0.3,0,0,0.1,0.2,0.1,0.2,0.3,0.3,0.7,0.4,0.6,0.1,0,0.1,1.2,1717417457
CRS3035RES200mN2606600E3494800,1,CRS3035RES1000mN2606000E3494000,1,CRS3035RES4000mN2604000E3492000,106187,2,0.2,0,0.7,0.1,43483.6,94,0,0.9,0.5,0,0.2,0.2,0,0,0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.5,0.2,0,0,0.9,17457
CRS3035RES200mN2606800E3487800,1,CRS3035RES1000mN2606000E3487000,0,CRS3035RES2000mN2606000E3486000,646853,10,1,0.3,3.3,0.6,198402,411.3,0,3.8,2.8,0,0.5,0.5,0,0,0.9,0.2,0.3,1.4,0.8,2.2,1.4,1.3,0.5,1,0,0.5,3.8,17174
CRS3035RES200mN2606800E3488000,1,CRS3035RES1000mN2606000E3488000,0,CRS3035RES2000mN2606000E3488000,646855,9,0.9,0.2,3.5,0,202655.7,430.4,0,3.9,2.8,0,0.2,0.9,0,0,0.5,0.2,0.2,0.7,0.5,1.4,2.3,1.6,1.4,0.2,0,0.5,3.9,17174
CRS3035RES200mN2606800E3488200,1,CRS3035RES1000mN2606000E3488000,0,CRS3035RES2000mN2606000E3488000,646855,12,1.2,0.3,4.6,0,270207.6,573.8,0,5.2,3.7,0,0.3,1.2,0,0,0.6,0.3,0.3,0.9,0.6,1.8,3.1,2.2,1.9,0.3,0,0.6,5.2,17174
CRS3035RES200mN2606800E3489200,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,9,1.3,0.3,3.3,0.5,179475.2,413.8,0.3,3.5,2.5,0.2,0.2,0.6,0.3,0,0.6,0.2,0.2,1.1,0.2,2.2,1.9,0.8,0.9,0.9,0,0.9,3.8,17174
CRS3035RES200mN2606800E3489400,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,5,0.7,0.2,1.8,0.3,99708.4,229.9,0.2,1.9,1.4,0.1,0.1,0.3,0.2,0,0.4,0.1,0.1,0.6,0.1,1.2,1.1,0.4,0.5,0.5,0,0.5,2.1,17174
CRS3035RES200mN2606800E3489600,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,5,0.7,0.2,1.8,0.3,99708.4,229.9,0.2,1.9,1.4,0.1,0.1,0.3,0.2,0,0.4,0.1,0.1,0.6,0.1,1.2,1.1,0.4,0.5,0.5,0,0.5,2.1,17174
CRS3035RES200mN2606800E3489800,1,CRS3035RES1000mN2606000E3489000,0,CRS3035RES2000mN2606000E3488000,646854,19,2.7,0.7,7,1,378892.1,873.7,0.7,7.3,5.3,0.3,0.4,1.3,0.7,0,1.3,0.3,0.3,2.3,0.4,4.7,4,1.7,2,2,0,2,8,17174
CRS3035RES200mN2607000E3487800,1,CRS3035RES1000mN2607000E3487000,1,CRS3035RES2000mN2606000E3486000,271381,4,0.4,0.1,1.6,0,71152.6,166.6,0,1.6,0.6,0,0.3,0.7,0,0,0.2,0.1,0.3,0.3,0.3,0.9,0.6,0.3,0.5,0.5,0,0.5,1.6,17174
CRS3035RES200mN2607000E3488000,1,CRS3035RES1000mN2607000E3488000,1,CRS3035RES2000mN2606000E3488000,271389,13,0.4,0.6,4.1,0.2,331502.1,528.5,0,4.5,1.9,0,0.4,2.2,0,0,0.4,0.6,1.1,0.8,0.9,2.4,4,1.3,1.5,0,0,0,4.5,17174
CRS3035RES200mN2607000E3488200,1,CRS3035RES1000mN2607000E3488000,1,CRS3035RES2000mN2606000E3488000,271389,17,0.5,0.7,5.4,0.2,433502.8,691.1,0,5.9,2.5,0,0.5,2.9,0,0,0.5,0.7,1.5,1,1.2,3.2,5.2,1.7,2,0,0,0,5.9,17174
CRS3035RES200mN2607000E3489000,1,CRS3035RES1000mN2607000E3489000,1,CRS3035RES2000mN2606000E3488000,271389,24,0.7,1,7.7,0.3,612003.9,975.7,0,8.3,3.5,0,0.7,4.1,0,0,0.7,1.1,2.1,1.4,1.7,4.5,7.3,2.4,2.8,0,0,0,8.3,17174
CRS3035RES200mN2607000E3489200,1,CRS3035RES1000mN2607000E3489000,1,CRS3035RES2000mN2606000E3488000,271389,10,0.3,0.4,3.2,0.1,255001.6,406.5,0,3.5,1.5,0,0.3,1.7,0,0,0.3,0.4,0.9,0.6,0.7,1.9,3,1,1.2,0,0,0,3.5,17174
CRS3035RES200mN2607000E3489400,1,CRS3035RES1000mN2607000E3489000,1,CRS3035RES2000mN2606000E3488000,271389,5,0.1,0.2,1.6,0.1,127500.8,203.3,0,1.7,0.7,0,0.1,0.9,0,0,0.2,0.2,0.4,0.3,0.4,0.9,1.5,0.5,0.6,0,0,0,1.7,17174
CRS3035RES200mN2607000E3491000,1,CRS3035RES1000mN2607000E3491000,1,CRS3035RES2000mN2606000E3490000,271387,6,0.5,0.2,2.1,0.2,115073.9,302.4,0,2.4,1,0.4,0.4,0.6,0,0,0.1,0.4,0.2,0.5,0.6,0.5,1.4,0.9,1.3,0.1,0,0.2,2.4,17174
CRS3035RES200mN2607000E3493000,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,4,0.6,0.1,2.1,0,77497.2,228.1,0,2.1,2,0.1,0,0,0,0,0.1,0,0.3,0,0.1,0.4,0.6,0.7,1.3,0.5,0,0.5,2.1,17457
CRS3035RES200mN2607000E3494400,1,CRS3035RES1000mN2607000E3494000,1,CRS3035RES4000mN2604000E3492000,106187,7,0.7,0.2,2.3,0.5,152192.7,328.8,0,3,1.8,0,0.7,0.5,0,0,0,0.3,0.3,0.5,0.3,1.2,1.2,1,1.7,0.5,0,0.2,3,17457
CRS3035RES200mN2607000E3496000,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,3,0.3,0,1.1,0,61125,138.4,0,1.3,0.9,0,0.1,0.3,0,0,0.4,0.1,0.1,0.1,0.1,0.7,0.2,0.3,0.8,0.2,0,0.2,1.3,17457
CRS3035RES200mN2607000E3496400,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,8,0.9,0,3,0.1,162999.9,369.1,0,3.5,2.5,0.1,0.1,0.8,0,0,1,0.2,0.4,0.3,0.1,1.9,0.6,0.9,2,0.6,0,0.5,3.5,1745717294
CRS3035RES200mN2607000E3496600,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,21,2.3,0,7.9,0.3,427874.9,969,0,9.2,6.6,0.3,0.3,2,0,0,2.6,0.7,1,0.7,0.3,4.9,1.6,2.3,5.3,1.6,0,1.3,9.2,1745717294
CRS3035RES200mN2607000E3496800,0,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,646858,37,1,1,13,2,775643.1,1607,1,13,12,1,0,1,0,0,0,0,2,4,5,1,8,8,6,3,0,3,14,1729417457
CRS3035RES200mN2607200E3478600,1,CRS3035RES1000mN2607000E3478000,1,CRS3035RES4000mN2604000E3476000,106163,4,0.3,0,1.3,0.1,73391.6,155.1,0,1.4,0.8,0.1,0.1,0.4,0,0,0.3,0.2,0.2,0.2,0.4,1.1,0.6,0.5,0.3,0.2,0,0.2,1.4,17107
CRS3035RES200mN2607200E3486800,1,CRS3035RES1000mN2607000E3486000,1,CRS3035RES2000mN2606000E3486000,271381,4,0.4,0.1,1.6,0,71152.6,166.6,0,1.6,0.6,0,0.3,0.7,0,0,0.2,0.1,0.3,0.3,0.3,0.9,0.6,0.3,0.5,0.5,0,0.5,1.6,1725317174
CRS3035RES200mN2607200E3491200,1,CRS3035RES1000mN2607000E3491000,1,CRS3035RES2000mN2606000E3490000,271387,4,0.3,0.2,1.4,0.2,76716,201.6,0,1.6,0.7,0.2,0.3,0.4,0,0,0.1,0.3,0.1,0.3,0.4,0.4,0.9,0.6,0.8,0.1,0,0.2,1.6,1745717174
CRS3035RES200mN2607200E3493400,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,6,1,0.2,3.1,0,116245.8,342.2,0,3.1,2.9,0.2,0,0,0,0,0.2,0,0.4,0,0.2,0.6,0.9,1,1.9,0.8,0,0.8,3.1,17457
CRS3035RES200mN2607200E3493600,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,6,1,0.2,3.1,0,116245.8,342.2,0,3.1,2.9,0.2,0,0,0,0,0.2,0,0.4,0,0.2,0.6,0.9,1,1.9,0.8,0,0.8,3.1,17457
CRS3035RES200mN2607200E3496000,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,2,0.2,0,0.8,0,40750,92.3,0,0.9,0.6,0,0.1,0.2,0,0,0.2,0.1,0.1,0.1,0,0.5,0.1,0.2,0.5,0.2,0,0.1,0.9,17457
CRS3035RES200mN2607200E3496800,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,2,0.2,0,0.8,0,40750,92.3,0,0.9,0.6,0,0.1,0.2,0,0,0.2,0.1,0.1,0.1,0,0.5,0.1,0.2,0.5,0.2,0,0.1,0.9,1729417457
CRS3035RES200mN2607400E3478400,1,CRS3035RES1000mN2607000E3478000,1,CRS3035RES4000mN2604000E3476000,106163,9,0.7,0,2.9,0.2,165131.2,349,0,3.1,1.8,0.2,0.2,0.9,0,0,0.7,0.4,0.4,0.4,0.9,2.5,1.4,1.1,0.7,0.5,0,0.4,3.1,17107
CRS3035RES200mN2607400E3486600,1,CRS3035RES1000mN2607000E3486000,1,CRS3035RES2000mN2606000E3486000,271381,3,0.3,0.1,1.2,0,53364.4,125,0,1.2,0.5,0,0.2,0.5,0,0,0.1,0.1,0.2,0.2,0.2,0.7,0.5,0.2,0.4,0.4,0,0.3,1.2,1725317174
CRS3035RES200mN2607400E3486800,1,CRS3035RES1000mN2607000E3486000,1,CRS3035RES2000mN2606000E3486000,271381,2,0.2,0,0.8,0,35576.3,83.3,0,0.8,0.3,0,0.2,0.3,0,0,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.2,0.3,0,0.2,0.8,1717417253
CRS3035RES200mN2607400E3490000,1,CRS3035RES1000mN2607000E3490000,1,CRS3035RES2000mN2606000E3490000,271387,4,0.3,0.2,1.4,0.2,76716,201.6,0,1.6,0.7,0.2,0.3,0.4,0,0,0.1,0.3,0.1,0.3,0.4,0.4,0.9,0.6,0.8,0.1,0,0.2,1.6,1745717174
CRS3035RES200mN2607400E3493600,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,3,0.5,0.1,1.5,0,58122.9,171.1,0,1.5,1.4,0.1,0,0,0,0,0.1,0,0.2,0,0.1,0.3,0.5,0.5,0.9,0.4,0,0.4,1.5,17457
CRS3035RES200mN2607400E3493800,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,3,0.5,0.1,1.5,0,58122.9,171.1,0,1.5,1.4,0.1,0,0,0,0,0.1,0,0.2,0,0.1,0.3,0.5,0.5,0.9,0.4,0,0.4,1.5,17457
CRS3035RES200mN2607400E3496800,1,CRS3035RES1000mN2607000E3496000,1,CRS3035RES2000mN2606000E3496000,271400,13,1.4,0,4.9,0.2,264874.9,599.8,0,5.7,4.1,0.2,0.2,1.2,0,0,1.6,0.4,0.6,0.4,0.2,3.1,1,1.4,3.3,1,0,0.8,5.7,170631745717294
CRS3035RES200mN2607600E3467800,1,CRS3035RES1000mN2607000E3467000,1,CRS3035RES4000mN2604000E3464000,106157,2,0.1,0,0.6,0,40287.5,81.4,0,0.8,0.2,0.1,0.2,0.3,0,0,0,0,0.1,0,0.2,0.4,0.3,0.4,0.6,0,0,0.1,0.8,17483
CRS3035RES200mN2607600E3478200,1,CRS3035RES1000mN2607000E3478000,1,CRS3035RES4000mN2604000E3476000,106163,1,0.1,0,0.3,0,18347.9,38.8,0,0.4,0.2,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0.3,0.2,0.1,0.1,0.1,0,0,0.4,17107
CRS3035RES200mN2607600E3478400,1,CRS3035RES1000mN2607000E3478000,1,CRS3035RES4000mN2604000E3476000,106163,8,0.6,0,2.6,0.2,146783.3,310.2,0,2.8,1.6,0.2,0.2,0.8,0,0,0.6,0.4,0.4,0.4,0.8,2.2,1.2,1,0.6,0.4,0,0.4,2.8,17107
CRS3035RES200mN2607600E3490000,1,CRS3035RES1000mN2607000E3490000,1,CRS3035RES2000mN2606000E3490000,271387,8,0.7,0.3,2.8,0.3,153431.9,403.2,0,3.2,1.3,0.5,0.5,0.9,0,0,0.2,0.6,0.2,0.7,0.8,0.7,1.8,1.1,1.7,0.2,0,0.3,3.2,17457
CRS3035RES200mN2607600E3492800,1,CRS3035RES1000mN2607000E3492000,1,CRS3035RES4000mN2604000E3492000,271397,5,0.1,0.1,1.3,0.3,103391.8,241.4,0,1.8,1.4,0.1,0,0.3,0,0,0.5,0.2,0.4,0.4,0.4,1,0.9,0.5,0.5,0.2,0,0.3,1.8,17457
CRS3035RES200mN2607600E3493200,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,2,0.3,0.1,1,0,38748.6,114.1,0,1,1,0,0,0,0,0,0.1,0,0.1,0,0.1,0.2,0.3,0.3,0.6,0.3,0,0.3,1,17457
CRS3035RES200mN2607600E3493600,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,2,0.3,0.1,1,0,38748.6,114.1,0,1,1,0,0,0,0,0,0.1,0,0.1,0,0.1,0.2,0.3,0.3,0.6,0.3,0,0.3,1,17457
CRS3035RES200mN2607800E3477400,1,CRS3035RES1000mN2607000E3477000,1,CRS3035RES4000mN2604000E3476000,106163,1,0.1,0,0.3,0,18347.9,38.8,0,0.4,0.2,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0.3,0.2,0.1,0.1,0.1,0,0,0.4,17107
CRS3035RES200mN2607800E3487200,1,CRS3035RES1000mN2607000E3487000,1,CRS3035RES2000mN2606000E3486000,271381,4,0.4,0.1,1.6,0,71152.6,166.6,0,1.6,0.6,0,0.3,0.7,0,0,0.2,0.1,0.3,0.3,0.3,0.9,0.6,0.3,0.5,0.5,0,0.5,1.6,17174
CRS3035RES200mN2607800E3487400,1,CRS3035RES1000mN2607000E3487000,1,CRS3035RES2000mN2606000E3486000,271381,18,1.7,0.4,7.1,0,320186.6,749.7,0,7.1,2.9,0,1.3,2.9,0,0,0.8,0.4,1.2,1.3,1.3,4.2,2.9,1.3,2.1,2.5,0,2.1,7.1,17174
CRS3035RES200mN2607800E3487600,1,CRS3035RES1000mN2607000E3487000,1,CRS3035RES2000mN2606000E3486000,271381,2,0.2,0,0.8,0,35576.3,83.3,0,0.8,0.3,0,0.2,0.3,0,0,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.2,0.2,0.3,0,0.2,0.8,17174
CRS3035RES200mN2607800E3490000,1,CRS3035RES1000mN2607000E3490000,1,CRS3035RES2000mN2606000E3490000,271387,3,0.2,0.1,1.1,0.1,57537,151.2,0,1.2,0.5,0.2,0.2,0.3,0,0,0.1,0.2,0.1,0.2,0.3,0.3,0.7,0.4,0.6,0.1,0,0.1,1.2,17457
CRS3035RES200mN2607800E3491800,1,CRS3035RES1000mN2607000E3491000,1,CRS3035RES2000mN2606000E3490000,271387,10,0.8,0.4,3.5,0.4,191789.9,504,0,4,1.7,0.6,0.6,1.1,0,0,0.2,0.7,0.3,0.8,1.1,0.8,2.3,1.5,2.1,0.2,0,0.4,4,17457
CRS3035RES200mN2607800E3492000,1,CRS3035RES1000mN2607000E3492000,1,CRS3035RES4000mN2604000E3492000,271397,12,0.3,0.3,3.1,0.8,248140.4,579.3,0,4.3,3.3,0.2,0,0.8,0,0,1.2,0.5,0.9,1,1,2.3,2,1.3,1.3,0.5,0,0.8,4.3,17457
CRS3035RES200mN2607800E3493000,1,CRS3035RES1000mN2607000E3493000,0,CRS3035RES4000mN2604000E3492000,646857,5,0.8,0.2,2.6,0,96871.5,285.2,0,2.6,2.4,0.2,0,0,0,0,0.2,0,0.3,0,0.2,0.5,0.8,0.8,1.6,0.6,0,0.6,2.6,17457
CRS3035RES200mN2607800E3495600,1,CRS3035RES1000mN2607000E3495000,1,CRS3035RES4000mN2604000E3492000,106187,2,0.2,0,0.7,0.1,43483.6,94,0,0.9,0.5,0,0.2,0.2,0,0,0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.5,0.2,0,0,0.9,1706317457
CRS3035RES200mN2607800E3495800,1,CRS3035RES1000mN2607000E3495000,1,CRS3035RES4000mN2604000E3492000,106187,2,0.2,0,0.7,0.1,43483.6,94,0,0.9,0.5,0,0.2,0.2,0,0,0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.5,0.2,0,0,0.9,1706317457
CRS3035RES200mN2608000E3488200,1,CRS3035RES1000mN2608000E3488000,1,CRS3035RES2000mN2608000E3488000,272178,2,0.3,0.1,0.6,0.2,36816.6,105.8,0.2,0.7,0.8,0.1,0,0,0,0,0.2,0.1,0.2,0.1,0.1,0.2,0.4,0.4,0.1,0.2,0,0.2,0.9,17174
CRS3035RES200mN2608000E3490000,1,CRS3035RES1000mN2608000E3490000,1,CRS3035RES2000mN2608000E3490000,272181,2,0.2,0.1,0.6,0.1,40802.7,80.8,0,0.7,0.3,0,0.1,0.3,0,0,0.1,0.1,0.1,0.2,0.4,0.4,0.5,0,0.2,0,0,0.1,0.7,17457
CRS3035RES200mN2608000E3494600,0,CRS3035RES1000mN2608000E3494000,0,CRS3035RES4000mN2608000E3492000,647529,49,0,0,15,0,1203723.4,1926,0,16,7,1,1,6,1,0,5,1,3,2,7,9,12,2,8,0,0,0,16,17457
CRS3035RES200mN2608000E3494800,1,CRS3035RES1000mN2608000E3494000,0,CRS3035RES4000mN2608000E3492000,647527,2,0.1,0.1,0.6,0.1,35575.3,75.3,0.1,0.7,0.4,0.1,0.1,0.2,0,0,0,0,0.3,0.2,0.2,0.3,0.4,0.2,0.4,0,0,0.2,0.8,1745717063
CRS3035RES200mN2608000E3495600,1,CRS3035RES1000mN2608000E3495000,0,CRS3035RES4000mN2608000E3492000,647525,15,0.8,1.4,2.9,0.2,276977.5,514.5,0.3,4.3,1.5,0.2,0,2.9,0,0,1.1,0.6,0.9,3.3,0.6,3.1,3.3,0.6,1.2,0.3,0,0.2,4.6,17063
CRS3035RES200mN2608000E3495800,0,CRS3035RES1000mN2608000E3495000,0,CRS3035RES4000mN2608000E3492000,647526,38,4,3,7,0,634092.1,1739,0,13,9,0,3,1,0,0,3,0,3,8,2,4,9,0,6,3,0,4,13,17063
CRS3035RES200mN2608000E3496000,1,CRS3035RES1000mN2608000E3496000,0,CRS3035RES2000mN2608000E3496000,647530,13,1.1,0.4,5,0,290987.5,718.1,0,5,3.5,0,0,1.5,0,0,0,0,0.4,0.4,1.9,1.5,2.7,2.7,2.3,1.1,0,0.8,5,17063
CRS3035RES200mN2608200E3468000,1,CRS3035RES1000mN2608000E3468000,1,CRS3035RES4000mN2608000E3468000,107215,4.5,0.1,0.1,1.5,0.2,80844.1,203.6,0,1.7,0.4,0,0.4,0.9,0,0,0,0.2,0.2,0.8,0.3,0.7,1.4,0,0.4,0.5,0,0.1,1.7,17483
CRS3035RES200mN2608200E3476600,1,CRS3035RES1000mN2608000E3476000,1,CRS3035RES4000mN2608000E3476000,107231,2,0.1,0.1,0.6,0,46493.8,101.1,0.1,0.7,0.5,0.1,0.1,0.1,0,0,0.1,0,0.1,0.2,0.1,0.3,0.4,0.4,0.4,0,0,0.2,0.8,17107
CRS3035RES200mN2608200E3486800,1,CRS3035RES1000mN2608000E3486000,1,CRS3035RES2000mN2608000E3486000,272165,2,0.1,0.1,0.6,0.1,37338.2,69.3,0.1,0.5,0.4,0,0.1,0.1,0,0,0.1,0,0.2,0.2,0.2,0.3,0.3,0.5,0.1,0.1,0,0.1,0.6,17174
CRS3035RES200mN2608200E3487000,1,CRS3035RES1000mN2608000E3487000,1,CRS3035RES2000mN2608000E3486000,272165,3,0.2,0.2,0.9,0.2,56007.4,103.9,0.1,0.9,0.6,0,0.2,0.2,0,0,0.2,0,0.3,0.2,0.2,0.5,0.5,0.7,0.2,0.1,0.1,0.2,1,17174
CRS3035RES200mN2608200E3488600,1,CRS3035RES1000mN2608000E3488000,1,CRS3035RES2000mN2608000E3488000,272178,5,0.9,0.3,1.6,0.4,92041.5,264.4,0.4,1.9,2.1,0.2,0,0,0,0,0.4,0.3,0.4,0.3,0.1,0.6,1,1,0.3,0.6,0,0.6,2.3,17174
CRS3035RES200mN2608200E3488800,1,CRS3035RES1000mN2608000E3488000,1,CRS3035RES2000mN2608000E3488000,272178,1,0.2,0.1,0.3,0.1,18408.3,52.9,0.1,0.4,0.4,0.1,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0.2,0.2,0.1,0.1,0,0.1,0.5,17174
CRS3035RES200mN2608200E3490200,1,CRS3035RES1000mN2608000E3490000,1,CRS3035RES2000mN2608000E3490000,272181,1,0.1,0.1,0.3,0,20401.4,40.4,0,0.4,0.2,0,0,0.2,0,0,0,0,0.1,0.1,0.2,0.2,0.3,0,0.1,0,0,0.1,0.4,17457
CRS3035RES200mN2608200E3494400,1,CRS3035RES1000mN2608000E3494000,0,CRS3035RES4000mN2608000E3492000,647527,32.5,2.4,1.2,9.8,1.6,578099.1,1224.4,0.8,11.4,6.7,0.4,2,3.1,0,0,0,0.8,4.1,3.5,2.8,5.1,6.7,3.6,5.9,0,0,2.8,12.2,17457
